Employee_ID,Employee_Name,Department,Job_Title,Warehouse_ID,Hire_Date,Salary
13342,Employee 13342,Sales,Associate,128,2018-12-09,126130.43
13343,Employee 13343,Logistics,Associate,406,2022-02-24,58906.23
13344,Employee 13344,Logistics,Associate,762,2023-08-14,38685.12
13345,Employee 13345,Logistics,Analyst,937,2023-09-19,53105.24
13346,Employee 13346,Operations,Supervisor,940,2024-07-20,23704.3
13347,Employee 13347,Warehouse,Associate,343,2022-05-11,113582.74
13348,Employee 13348,Finance,Manager,270,2021-01-06,27341.84
13349,Employee 13349,Procurement,Executive,493,2020-06-02,29844.62
13350,Employee 13350,Warehouse,Associate,189,2017-03-09,164251.65
13351,Employee 13351,Operations,Supervisor,525,2020-11-05,38907.97
13352,Employee 13352,Logistics,Associate,580,2020-11-08,101098.85
13353,Employee 13353,Finance,Coordinator,361,2017-04-26,144532.65
13354,Employee 13354,Finance,Analyst,533,2021-02-09,23729.05
13355,Employee 13355,Warehouse,Coordinator,883,2017-10-13,75845.99
13356,Employee 13356,Procurement,Analyst,733,2016-10-19,90777.82
13357,Employee 13357,Warehouse,Supervisor,592,2022-11-28,176076.39
13358,Employee 13358,Procurement,Associate,834,2017-07-27,103033.7
13359,Employee 13359,Finance,Associate,490,2018-03-05,76483.28
13360,Employee 13360,Procurement,Coordinator,802,2020-03-01,150689.9
13361,Employee 13361,Procurement,Analyst,457,2015-04-06,46256.03
13362,Employee 13362,Operations,Executive,975,2022-01-17,27224.72
13363,Employee 13363,Logistics,Analyst,820,2021-06-28,70073.08
13364,Employee 13364,Warehouse,Analyst,571,2020-12-09,119514.52
13365,Employee 13365,Procurement,Associate,402,2023-06-15,29257.4
13366,Employee 13366,Sales,Coordinator,244,2018-11-24,178617.07
13367,Employee 13367,Sales,Supervisor,120,2023-04-24,88813.67
13368,Employee 13368,Logistics,Executive,88,2023-07-29,178446.76
13369,Employee 13369,Sales,Manager,648,2016-04-21,-10000.0
13370,Employee 13370,Operations,Executive,441,2023-02-20,121848.75
13371,Employee 13371,Sales,Associate,811,2021-09-25,62805.85
13372,Employee 13372,Finance,Coordinator,186,2017-09-02,171645.49
13373,Employee 13373,Sales,Supervisor,109,2017-05-11,133806.91
13374,Employee 13374,Logistics,Supervisor,50,2022-02-18,90849.7
13375,Employee 13375,Procurement,Coordinator,680,2015-01-09,150776.53
13376,Employee 13376,Sales,Supervisor,389,2017-02-13,161454.72
13377,Employee 13377,Operations,Manager,166,2015-07-10,111409.14
13378,Employee 13378,Procurement,Executive,852,2022-09-26,124940.1
13379,Employee 13379,Operations,Executive,219,2018-12-07,67679.1
13380,Employee 13380,Operations,Supervisor,225,2016-04-19,104257.88
13381,Employee 13381,Operations,Manager,728,2023-08-24,127977.25
13382,Employee 13382,Logistics,Associate,996,2022-09-25,178880.96
13383,Employee 13383,Warehouse,Manager,433,2022-07-09,20984.05
13384,Employee 13384,Logistics,Coordinator,782,2020-09-04,118453.22
13385,Employee 13385,Warehouse,Executive,721,2022-04-27,43979.27
13386,Employee 13386,Procurement,Supervisor,703,2023-06-10,63639.12
13387,Employee 13387,Sales,Coordinator,888,2023-11-05,97524.6
13388,Employee 13388,Warehouse,Manager,203,2021-02-07,175895.79
13389,Employee 13389,Warehouse,Supervisor,172,2020-02-10,24695.7
13390,Employee 13390,Sales,Executive,152,2019-07-04,155617.74
13391,Employee 13391,Operations,Analyst,34,2018-08-24,145401.03
13392,Employee 13392,Sales,Coordinator,358,2018-08-17,21729.79
13393,Employee 13393,Warehouse,Analyst,769,2020-06-10,78262.77
13394,Employee 13394,logistics,Coordinator,207,2018-04-08,129081.22
13395,Employee 13395,Finance,Executive,353,2020-01-05,75350.23
13396,Employee 13396,Procurement,Manager,826,2019-02-22,179006.03
13397,Employee 13397,Warehouse,Coordinator,40,2015-10-28,82313.32
13398,Employee 13398,Operations,Manager,905,2023-11-12,107227.67
13399,Employee 13399,Procurement,Associate,273,2021-09-17,103409.43
13400,Employee 13400,Warehouse,Associate,619,2021-11-22,54523.89
13401,Employee 13401,Finance,Analyst,724,2023-10-01,95848.53
13402,Employee 13402,Sales,Coordinator,58,2022-01-30,39707.2
13403,Employee 13403,Sales,Supervisor,566,2022-09-13,40367.91
13404,Employee 13404,Sales,Executive,916,2024-05-04,128775.85
13405,Employee 13405,Logistics,Supervisor,736,2015-06-07,30900.94
13406,Employee 13406,Finance,Analyst,775,2024-02-09,155075.74
13407,Employee 13407,Finance,Analyst,762,2018-10-19,175073.35
13408,Employee 13408,Warehouse,Executive,414,2018-10-10,35397.83
13409,Employee 13409,Logistics,Coordinator,143,2020-08-03,24743.63
13410,Employee 13410,Sales,Associate,51,2021-07-21,159085.69
13411,Employee 13411,Logistics,Analyst,565,2018-10-06,95853.33
13412,Employee 13412,Operations,Manager,311,2023-06-25,163522.7
13413,Employee 13413,Procurement,Manager,852,2015-08-04,51744.27
13414,Employee 13414,Logistics,Manager,230,2019-06-30,166171.57
13415,Employee 13415,Finance,Executive,121,2020-08-27,89661.82
13416,Employee 13416,Sales,Associate,758,2020-04-24,127673.33
13417,Employee 13417,Finance,Coordinator,982,2024-01-06,131109.41
13418,Employee 13418,Warehouse,Analyst,390,2020-09-18,37301.85
13419,Employee 13419,Warehouse,Analyst,555,2018-08-22,75410.55
13420,Employee 13420,Warehouse,Supervisor,663,2017-03-30,137070.31
13421,Employee 13421,Operations,Coordinator,990,2023-12-05,102954.62
13422,Employee 13422,Warehouse,Supervisor,855,2022-04-29,26121.04
13423,Employee 13423,Warehouse,Associate,328,2015-12-25,25357.63
13424,Employee 13424,Procurement,Executive,55,2015-11-02,20823.57
13425,Employee 13425,Sales,Manager,343,2023-12-17,110136.43
13426,Employee 13426,Operations,Analyst,95,2020-05-20,88793.96
13427,Employee 13427,Sales,Analyst,857,2022-06-30,81635.61
13428,Employee 13428,Finance,Coordinator,501,2022-06-23,152680.0
13429,Employee 13429,Finance,Supervisor,557,2020-09-29,29337.64
13430,Employee 13430,Finance,Coordinator,429,2024-07-15,124666.82
13431,Employee 13431,Operations,Analyst,367,2015-08-11,57737.11
13432,Employee 13432,Operations,Manager,97,2020-06-05,135381.17
13433,Employee 13433,Warehouse,Associate,326,2015-10-03,177161.21
13434,Employee 13434,Warehouse,Associate,57,2017-03-10,146456.28
13435,Employee 13435,Operations,Manager,72,2019-04-16,21848.0
13436,Employee 13436,Finance,Analyst,747,2022-04-21,167450.62
13437,Employee 13437,Warehouse,Associate,635,2020-01-15,100284.36
13438,Employee 13438,Procurement,Associate,484,2023-03-01,160836.26
13439,Employee 13439,Finance,Associate,509,2022-07-24,48228.12
13440,Employee 13440,Sales,Analyst,287,2017-05-10,144050.1
13441,Employee 13441,Procurement,Analyst,259,2024-06-23,141257.47
13442,Employee 13442,Logistics,Associate,557,2022-01-26,143971.83
13443,Employee 13443,Operations,Analyst,99,2022-04-25,125255.41
13444,Employee 13444,Sales,Executive,278,2015-05-11,126545.73
13445,Employee 13445,Finance,Manager,837,2021-04-06,112482.39
13446,Employee 13446,Procurement,Executive,755,2020-08-23,66025.69
13447,Employee 13447,Operations,Manager,439,2015-06-20,176520.03
13448,Employee 13448,Operations,Executive,952,2023-06-12,57537.29
13449,Employee 13449,Sales,Supervisor,728,2022-03-11,114594.53
13450,Employee 13450,warehouse,Executive,694,2022-11-25,105324.32
13451,Employee 13451,Procurement,Supervisor,472,2021-04-24,22414.87
13452,Employee 13452,Finance,Manager,578,2022-06-15,153071.71
13453,Employee 13453,Warehouse,Associate,131,2020-09-22,177205.11
13454,Employee 13454,Warehouse,Supervisor,159,2019-03-23,29366.83
13455,Employee 13455,Sales,Executive,149,2016-10-21,0.0
13456,Employee 13456,Operations,Supervisor,630,2017-06-30,33262.0
13457,Employee 13457,Procurement,Analyst,411,2019-12-12,32796.9
13458,Employee 13458,Procurement,Manager,243,2019-03-22,178131.14
13459,Employee 13459,Sales,Executive,271,2019-05-22,18741.52
13460,Employee 13460,Procurement,Executive,783,2024-03-30,87668.83
13461,Employee 13461,Warehouse,Analyst,625,2023-06-03,138954.3
13462,Employee 13462,Finance,Manager,45,2021-01-05,43419.88
13463,Employee 13463,Operations,Associate,24,2017-06-16,51353.27
13464,Employee 13464,Finance,Coordinator,464,2022-08-06,69079.84
13465,Employee 13465,Logistics,Analyst,878,2023-04-04,115245.77
13466,Employee 13466,Finance,Executive,354,2019-01-20,130230.83
13467,Employee 13467,Operations,Executive,932,2021-09-30,165860.68
13468,Employee 13468,Procurement,Coordinator,367,2022-03-26,158221.08
13469,Employee 13469,Sales,Associate,864,2019-11-24,112658.74
13470,Employee 13470,Sales,Executive,320,2015-07-28,152542.35
13471,Employee 13471,Logistics,Coordinator,138,2022-07-07,-10000.0
13472,Employee 13472,Sales,Coordinator,628,2020-09-16,67791.45
13473,Employee 13473,Operations,Supervisor,934,2019-09-30,172656.28
13474,Employee 13474,Warehouse,Executive,114,2017-01-28,112087.33
13475,Employee 13475,Finance,Manager,401,2023-11-06,73032.9
13476,Employee 13476,Logistics,Associate,433,2015-11-26,82691.29
13477,Employee 13477,Warehouse,Associate,534,2017-07-27,24400.79
13478,Employee 13478,Finance,Manager,96,2018-01-07,124908.38
13479,Employee 13479,Logistics,Coordinator,218,2021-02-04,124387.57
13480,Employee 13480,Operations,Supervisor,257,2016-04-13,170487.84
13481,Employee 13481,Finance,Coordinator,89,2018-09-28,44653.96
13482,Employee 13482,Finance,Associate,965,2017-04-25,161984.15
13483,Employee 13483,Operations,Supervisor,512,2018-06-10,42884.19
13484,Employee 13484,Procurement,Supervisor,992,2016-11-15,101361.81
13485,Employee 13485,Warehouse,Executive,476,2016-07-02,82418.72
13486,Employee 13486,Warehouse,Associate,992,2018-06-08,61555.16
13487,Employee 13487,Finance,Executive,108,2020-04-16,20501.89
13488,Employee 13488,Operations,Analyst,70,2023-03-16,42239.96
13489,Employee 13489,Sales,Analyst,482,2016-11-12,31622.59
13490,Employee 13490,Operations,Supervisor,445,2018-01-02,61778.72
13491,Employee 13491,Operations,Associate,738,2018-10-25,48360.5
13492,Employee 13492,Operations,Manager,238,2021-01-13,170458.05
13493,Employee 13493,Procurement,Manager,188,2022-07-19,24464.19
13494,Employee 13494,Logistics,Manager,290,2022-08-30,105055.17
13495,Employee 13495,Procurement,Executive,781,2022-01-16,122028.5
13496,Employee 13496,Sales,Supervisor,756,2018-11-07,157354.91
13497,Employee 13497,Sales,Analyst,210,2017-01-06,64512.93
13498,Employee 13498,Logistics,Coordinator,623,2020-11-06,119951.78
13499,Employee 13499,Operations,Coordinator,677,2017-11-23,131137.99
13500,Employee 13500,Operations,Supervisor,731,2023-04-15,72897.77
13501,Employee 13501,Operations,Coordinator,33,2020-06-15,45754.38
13502,Employee 13502,Warehouse,Associate,278,2022-01-04,104311.34
13503,Employee 13503,Procurement,Manager,129,2016-05-08,164103.86
13504,Employee 13504,Logistics,Coordinator,183,2023-12-05,97917.84
13505,Employee 13505,Finance,Executive,310,2019-06-15,138155.31
13506,Employee 13506,Procurement,Executive,233,2016-12-31,108665.6
13507,Employee 13507,Warehouse,Analyst,406,2015-08-28,116894.4
13508,Employee 13508,Operations,Associate,241,2019-08-25,24609.94
13509,Employee 13509,Operations,Coordinator,292,2022-10-16,69558.96
13510,Employee 13510,Warehouse,Supervisor,16,2019-11-18,37987.04
13511,Employee 13511,Procurement,Analyst,67,2015-04-27,176510.22
13512,Employee 13512,Finance,Associate,230,2017-01-04,84290.46
13513,Employee 13513,Finance,Executive,892,2018-01-22,91964.37
13514,Employee 13514,Warehouse,Executive,805,2015-09-30,163078.05
13515,Employee 13515,Warehouse,Coordinator,47,2019-07-17,102604.9
13516,Employee 13516,Finance,Analyst,774,2023-11-15,153284.11
13517,Employee 13517,Operations,Supervisor,823,2024-04-13,106605.17
13518,Employee 13518,Finance,Executive,539,2020-06-21,121256.86
13519,Employee 13519,Finance,Coordinator,674,2019-02-15,64112.48
13520,Employee 13520,Logistics,Manager,576,2024-03-12,155923.06
13521,Employee 13521,Logistics,Associate,296,2019-05-23,125725.66
13522,Employee 13522,Warehouse,Executive,315,2019-08-12,63241.64
13523,Employee 13523,Logistics,Supervisor,996,2016-04-30,103040.11
13524,Employee 13524,Logistics,Coordinator,895,2022-06-17,130629.82
13525,Employee 13525,Sales ,Associate,946,2016-12-12,29405.91
13526,Employee 13526,Procurement,Manager,425,2015-04-05,100300.11
13527,Employee 13527,Operations,Manager,92,2021-04-16,153803.12
13528,Employee 13528,Finance,Executive,236,2023-01-13,68041.79
13529,Employee 13529,Operations,Supervisor,419,2021-09-27,112363.89
13530,Employee 13530,finance,Supervisor,563,2020-01-01,134042.37
13531,Employee 13531,Finance,Coordinator,211,2018-03-04,59410.92
13532,Employee 13532,Finance,Analyst,854,2023-11-19,108131.24
13533,Employee 13533,Logistics,Associate,955,2023-03-24,64835.34
13534,Employee 13534,Procurement,Associate,814,2021-01-24,124934.09
13535,Employee 13535,Sales,Supervisor,116,2023-05-08,39043.91
13536,Employee 13536,Warehouse,Analyst,359,2017-12-31,69534.17
13537,Employee 13537,Finance,Manager,29,2023-01-09,124935.43
13538,Employee 13538,Warehouse,Manager,147,2021-12-29,58797.82
13539,Employee 13539,Procurement,Supervisor,27,2021-01-06,90476.79
13540,Employee 13540,Warehouse,Coordinator,157,2019-11-15,42491.43
13541,Employee 13541,Sales,Executive,428,2015-04-06,144826.95
13542,Employee 13542,Operations,Supervisor,910,2020-02-26,52364.1
13543,Employee 13543,Warehouse ,Coordinator,155,2021-02-03,24484.85
13544,Employee 13544,Logistics,Analyst,516,2020-12-29,21318.77
13545,Employee 13545,Logistics,Analyst,664,2022-10-09,0.0
13546,Employee 13546,Warehouse,Supervisor,79,2019-05-17,49010.83
13547,Employee 13547,Operations,Executive,374,2018-10-19,79337.1
13548,Employee 13548,Procurement,Associate,804,2020-01-01,92370.2
13549,Employee 13549,Procurement,Associate,468,2019-03-24,36075.75
13550,Employee 13550,Finance,Manager,838,2019-10-03,162368.5
13551,Employee 13551,Sales,Executive,889,2021-10-14,27933.06
13552,Employee 13552,Sales,Associate,826,2017-12-10,40309.01
13553,Employee 13553,,Supervisor,469,2015-06-07,72419.47
13554,Employee 13554,Sales,Supervisor,447,2023-10-09,162649.11
13555,Employee 13555,Logistics,Associate,620,2019-01-13,171115.45
13556,Employee 13556,Warehouse,Executive,180,2016-12-07,101421.03
13557,Employee 13557,Logistics,Executive,984,2020-10-31,59095.13
13558,Employee 13558,Sales,Analyst,608,2021-05-24,19288.97
13559,Employee 13559,Finance,Analyst,438,2020-03-11,48239.46
13560,Employee 13560,Logistics ,Executive,370,2017-06-27,38910.51
13561,Employee 13561,Warehouse,Associate,788,2023-07-17,34497.17
13562,Employee 13562,Sales,Associate,474,2019-04-23,50533.87
13563,Employee 13563,Warehouse,Manager,330,2022-08-11,112406.51
13564,Employee 13564,Procurement,Supervisor,193,2019-04-29,101732.22
13565,Employee 13565,Logistics,Associate,251,2023-10-04,54494.09
13566,Employee 13566,Sales,Manager,404,2021-01-28,49679.63
13567,Employee 13567,Sales,Supervisor,938,2016-01-17,112555.29
13568,Employee 13568,Warehouse,Coordinator,415,2018-08-23,131182.54
13569,Employee 13569,Warehouse,Associate,549,2017-04-24,141725.21
13570,Employee 13570,Logistics,Supervisor,626,2016-03-04,133639.56
13571,Employee 13571,Finance,Manager,494,2023-11-15,35084.46
13572,Employee 13572,Logistics,Coordinator,785,2018-07-07,177072.17
13573,Employee 13573,Sales,Coordinator,725,2024-06-19,110511.65
13574,Employee 13574,Procurement,Coordinator,548,2021-07-18,156521.19
13575,Employee 13575,Warehouse,Supervisor,26,2024-04-03,151735.79
13576,Employee 13576,Operations,Manager,354,2021-01-27,85294.08
13577,Employee 13577,Warehouse,Manager,561,2022-02-27,42139.84
13578,Employee 13578,Sales,Executive,930,2021-07-04,86453.5
13579,Employee 13579,Logistics,Supervisor,408,2020-04-02,113116.27
13580,Employee 13580,Logistics,Analyst,404,2016-01-06,67225.62
13581,Employee 13581,Sales,Manager,912,2015-04-27,150807.8
13582,Employee 13582,Procurement,Associate,121,2023-11-27,101941.1
13583,Employee 13583,Operations,Executive,392,2017-09-16,76848.77
13584,Employee 13584,Procurement,Supervisor,55,2022-02-06,78044.47
13585,Employee 13585,Finance,Associate,567,2021-05-30,60972.39
13586,Employee 13586,Finance,Associate,662,2020-04-11,129875.61
13587,Employee 13587,Sales,Associate,472,2022-04-25,148620.85
13588,Employee 13588,Operations,Analyst,123,2019-02-18,137250.42
13589,Employee 13589,Warehouse,Manager,159,2021-02-23,120067.44
13590,Employee 13590,Logistics,Supervisor,321,2024-05-06,149647.84
13591,Employee 13591,Warehouse,Executive,27,2023-05-25,92272.73
13592,Employee 13592,Finance,Supervisor,856,2020-08-11,73393.97
13593,Employee 13593,Operations,Analyst,249,2022-07-30,72107.33
13594,Employee 13594,Logistics,Manager,514,2018-05-15,66202.88
13595,Employee 13595,Sales,Manager,602,2018-03-31,146629.8
13596,Employee 13596,Operations,Associate,21,2016-06-12,32132.29
13597,Employee 13597,Finance,Supervisor,377,2018-07-11,136957.97
13598,Employee 13598,Procurement,Coordinator,978,2019-10-08,89009.09
13599,Employee 13599,Finance,Associate,881,2022-08-07,83275.11
13600,Employee 13600,Sales,Analyst,736,2020-02-03,76198.56
13601,Employee 13601,Procurement ,Manager,11,2015-12-30,48209.54
13602,Employee 13602,Finance,Supervisor,390,2018-01-22,63393.24
13603,Employee 13603,Sales,Manager,877,2018-09-17,150828.12
13604,Employee 13604,Procurement,Executive,349,2023-04-14,76741.53
13605,Employee 13605,Finance,Analyst,862,2022-08-20,72261.28
13606,Employee 13606,Procurement,Executive,123,2023-12-26,83577.07
13607,Employee 13607,Logistics,Manager,657,2022-10-21,106016.44
13608,Employee 13608,Finance,Analyst,44,2024-01-14,146130.25
13609,Employee 13609,Finance,Supervisor,14,2021-04-09,125596.14
13610,Employee 13610,Procurement,Coordinator,295,2016-03-18,54012.36
13611,Employee 13611,Finance,Associate,97,2022-06-17,44628.47
13612,Employee 13612,Warehouse,Associate,497,2021-01-27,134239.25
13613,Employee 13613,Warehouse,Executive,227,2016-11-13,143232.63
13614,Employee 13614,Procurement,Executive,102,2017-02-21,39999.71
13615,Employee 13615,Operations,Manager,673,2021-01-24,50869.71
13616,Employee 13616,Warehouse,Coordinator,741,2019-12-14,66354.63
13617,Employee 13617,Logistics,Supervisor,944,2015-08-03,166918.13
13618,Employee 13618,Logistics,Supervisor,300,2023-05-24,72709.94
13619,Employee 13619,Warehouse,Manager,238,2016-11-26,30908.17
13620,Employee 13620,Operations,Analyst,758,2016-11-03,59577.26
13621,Employee 13621,Logistics,Executive,14,2015-05-20,51876.78
13622,Employee 13622,Warehouse,Analyst,677,2019-02-06,32216.94
13623,Employee 13623,Procurement,Executive,162,2020-10-10,102593.27
13624,Employee 13624,Procurement,Executive,730,2016-11-03,47212.07
13625,Employee 13625,Finance ,Analyst,513,2017-12-30,141182.9
13626,Employee 13626,Procurement,Coordinator,162,2015-11-13,145225.41
13627,Employee 13627,Finance,Executive,936,2021-09-20,65639.1
13628,Employee 13628,Logistics,Coordinator,248,2024-03-20,78907.6
13629,Employee 13629,Operations,Manager,646,2016-04-28,129824.19
13630,Employee 13630,Warehouse,Analyst,482,2022-10-16,103916.64
13631,Employee 13631,Sales,Supervisor,717,2020-02-26,95807.94
13632,Employee 13632,Operations,Coordinator,367,2023-01-19,108436.33
13633,Employee 13633,Warehouse,Supervisor,490,2015-03-19,41038.6
13634,Employee 13634,Logistics,Coordinator,309,2024-01-22,32477.39
13635,Employee 13635,Procurement,Analyst,69,2022-07-16,117441.9
13636,Employee 13636,Warehouse,Associate,562,2022-11-02,98360.98
13637,Employee 13637,Sales,Associate,475,2023-12-22,131081.85
13638,Employee 13638,Operations,Coordinator,876,2016-01-31,97504.79
13639,Employee 13639,Logistics,Supervisor,491,2018-05-17,149476.97
13640,Employee 13640,Procurement,Manager,629,2023-01-20,82271.95
13641,Employee 13641,Procurement,Coordinator,993,2016-02-19,97415.9
13642,Employee 13642,Procurement,Analyst,986,2017-11-27,162303.43
13643,Employee 13643,Sales,Associate,207,2019-05-04,53865.95
13644,Employee 13644,Finance,Executive,400,2015-09-26,179632.24
13645,Employee 13645,Sales,Associate,954,2021-05-21,111443.17
13646,Employee 13646,Logistics,Supervisor,97,2019-02-19,129711.29
13647,Employee 13647,Sales ,Executive,385,2019-05-22,118248.7
13648,Employee 13648,Procurement,Executive,115,2018-08-04,53677.38
13649,Employee 13649,Procurement,Coordinator,29,2016-10-26,165190.89
13650,Employee 13650,Finance,Supervisor,52,2016-04-22,24792.4
13651,Employee 13651,Finance,Associate,609,2016-12-06,158011.14
13652,Employee 13652,Logistics,Coordinator,829,2019-06-14,51928.66
13653,Employee 13653,Procurement,Analyst,546,2023-05-07,48064.31
13654,Employee 13654,Procurement,Executive,75,2022-09-13,65554.74
13655,Employee 13655,Finance,Manager,433,2021-09-17,106508.88
13656,Employee 13656,Warehouse,Analyst,775,2024-06-26,122954.01
13657,Employee 13657,Sales ,Supervisor,828,2023-03-26,78098.95
13658,Employee 13658,Finance,Executive,556,2023-11-14,36493.13
13659,Employee 13659,Logistics,Associate,383,2022-04-16,91501.85
13660,Employee 13660,Logistics,Supervisor,225,2023-08-08,55307.75
13661,Employee 13661,Finance,Executive,699,2018-06-24,170307.79
13662,Employee 13662,Sales,Executive,145,2024-01-29,149986.43
13663,Employee 13663,Finance,Analyst,730,2016-07-28,37025.41
13664,Employee 13664,Operations,Analyst,474,2022-11-13,56928.38
13665,Employee 13665,Sales,Manager,343,2017-09-03,66140.68
13666,Employee 13666,Logistics,Coordinator,135,2020-07-02,78112.68
13667,Employee 13667,Procurement,Associate,592,2019-08-08,126697.47
13668,Employee 13668,Logistics,Coordinator,320,2021-03-19,118937.1
13669,Employee 13669,Logistics,Analyst,393,2015-02-11,81538.6
13670,Employee 13670,,Supervisor,728,2022-11-25,149794.22
13671,Employee 13671,Sales,Coordinator,382,2017-05-16,110918.12
13672,Employee 13672,Finance,Associate,862,2017-09-13,68704.24
13673,Employee 13673,Finance,Supervisor,139,2015-10-30,30787.47
13674,Employee 13674,Procurement,Associate,762,2020-07-25,54824.64
13675,Employee 13675,logistics,Executive,166,2018-09-21,104706.42
13676,Employee 13676,Warehouse,Supervisor,20,2023-10-12,152072.47
13677,Employee 13677,Procurement,Associate,647,2019-12-28,35918.3
13678,Employee 13678,Sales,Analyst,520,2019-12-12,50856.26
13679,Employee 13679,Logistics,Associate,563,2019-11-04,29664.24
13680,Employee 13680,Finance,Coordinator,453,2015-09-15,170450.83
13681,Employee 13681,Operations,Supervisor,741,2020-03-04,127767.99
13682,Employee 13682,Logistics,Associate,890,2016-08-04,156906.71
13683,Employee 13683,finance,Analyst,757,2018-03-04,110684.76
13684,Employee 13684,Sales,Supervisor,99,2018-01-20,158931.47
13685,Employee 13685,Procurement,Manager,434,2019-01-16,66833.62
13686,Employee 13686,Logistics,Analyst,320,2022-04-20,0.0
13687,Employee 13687,Sales,Analyst,150,2022-03-18,75082.45
13688,Employee 13688,Logistics,Executive,429,2022-06-03,39640.67
13689,Employee 13689,Sales,Analyst,253,2021-06-11,113807.05
13690,Employee 13690,operations,Coordinator,622,2023-01-04,115661.04
13691,Employee 13691,Logistics,Associate,738,2021-11-01,55598.38
13692,Employee 13692,Procurement,Supervisor,241,2018-07-13,143931.24
13693,Employee 13693,Logistics,Coordinator,243,2016-12-06,114527.2
13694,Employee 13694,Logistics,Executive,209,2017-12-07,111162.44
13695,Employee 13695,Logistics,Associate,836,2017-03-16,167317.97
13696,Employee 13696,Operations,Manager,873,2021-09-07,22848.06
13697,Employee 13697,Logistics,Supervisor,878,2019-12-14,155119.35
13698,Employee 13698,Finance,Executive,328,2015-10-01,54150.97
13699,Employee 13699,Operations,Manager,460,2015-05-18,106505.75
13700,Employee 13700,Finance,Manager,614,2015-07-01,171502.28
13701,Employee 13701,Warehouse,Manager,301,2021-04-23,119977.94
13702,Employee 13702,Sales,Analyst,864,2022-04-09,142988.61
13703,Employee 13703,Finance,Supervisor,754,2024-02-02,73621.48
13704,Employee 13704,Sales,Executive,959,2016-04-09,141039.24
13705,Employee 13705,Operations,Manager,61,2022-03-13,66497.17
13706,Employee 13706,Sales,Executive,251,2015-02-14,25680.77
13707,Employee 13707,Warehouse,Executive,365,2017-03-11,0.0
13708,Employee 13708,Finance,Coordinator,662,2017-12-05,158712.25
13709,Employee 13709,Warehouse,Supervisor,664,2015-09-08,55137.03
13710,Employee 13710,Warehouse,Analyst,168,2015-08-20,139551.42
13711,Employee 13711,Finance ,Associate,299,2015-12-06,131322.69
13712,Employee 13712,Warehouse,Coordinator,94,2022-09-06,150327.03
13713,Employee 13713,Finance,Analyst,748,2022-04-02,124744.91
13714,Employee 13714,Finance,Supervisor,206,2022-07-06,158537.66
13715,Employee 13715,Procurement,Coordinator,327,2015-11-30,142250.29
13716,Employee 13716,Finance,Manager,337,2024-05-28,164767.08
13717,Employee 13717,Procurement,Coordinator,725,2020-02-12,36754.27
13718,Employee 13718,Sales,Executive,153,2020-02-04,86419.69
13719,Employee 13719,Procurement,Associate,86,2023-02-04,169176.19
13720,Employee 13720,Sales,Executive,380,2019-01-11,80139.23
13721,Employee 13721,Operations,Executive,1,2015-02-18,55820.64
13722,Employee 13722,Finance,Supervisor,777,2015-03-25,122201.3
13723,Employee 13723,Logistics,Executive,148,2019-02-23,119910.81
13724,Employee 13724,Finance,Analyst,515,2015-06-21,88723.09
13725,Employee 13725,Procurement,Analyst,692,2020-02-29,74112.69
13726,Employee 13726,Operations,Analyst,284,2015-06-12,108008.43
13727,Employee 13727,Sales,Manager,858,2021-06-05,179174.74
13728,Employee 13728,Procurement,Analyst,594,2023-06-01,52768.55
13729,Employee 13729,warehouse,Coordinator,136,2021-07-20,35648.48
13730,Employee 13730,Procurement,Manager,518,2023-02-15,154035.44
13731,Employee 13731,Operations,Supervisor,505,2015-04-29,93160.02
13732,Employee 13732,Procurement,Coordinator,871,2015-06-21,77774.96
13733,Employee 13733,Warehouse ,Manager,342,2020-09-23,34756.15
13734,Employee 13734,Sales,Executive,973,2018-07-14,156196.9
13735,Employee 13735,Sales,Coordinator,221,2023-03-02,60059.53
13736,Employee 13736,Finance,Coordinator,938,2016-09-02,155000.4
13737,Employee 13737,Warehouse,Analyst,864,2015-01-23,28995.25
13738,Employee 13738,Finance,Supervisor,442,2015-05-31,117245.6
13739,Employee 13739,Operations,Coordinator,951,2023-08-24,170007.47
13740,Employee 13740,Warehouse,Manager,483,2017-11-30,175319.51
13741,Employee 13741,Logistics,Analyst,26,2015-09-03,39825.84
13742,Employee 13742,Warehouse,Coordinator,190,2018-06-22,85315.61
13743,Employee 13743,Warehouse,Manager,174,2018-01-14,64535.3
13744,Employee 13744,Sales,Associate,22,2022-05-25,162271.6
13745,Employee 13745,Finance,Coordinator,684,2015-09-22,88438.79
13746,Employee 13746,Sales,Coordinator,664,2023-05-05,74195.8
13747,Employee 13747,Logistics,Associate,210,2022-12-19,118269.78
13748,Employee 13748,Procurement,Manager,134,2015-10-12,30547.79
13749,Employee 13749,Operations,Supervisor,962,2020-03-03,135192.38
13750,Employee 13750,Procurement,Manager,931,2024-01-21,101092.07
13751,Employee 13751,Logistics,Coordinator,353,2022-08-14,162471.46
13752,Employee 13752,Finance,Supervisor,485,2024-07-29,136384.93
13753,Employee 13753,Finance,Executive,962,2021-04-21,42843.39
13754,Employee 13754,Logistics,Supervisor,955,2017-09-12,52765.07
13755,Employee 13755,Warehouse,Manager,996,2020-07-10,109634.48
13756,Employee 13756,Sales,Analyst,685,2015-08-14,118559.19
13757,Employee 13757,Logistics,Manager,78,2016-09-27,89674.75
